arm,tool,target,label_rule,query_acc,term_id,true_start,true_end,best_qstart,best_qend,best_target_acc,best_tstart,best_tend,best_t_feat_start,best_t_feat_end,best_rank_score,best_iou,best_inside,best_cover,n_overlapping_calls,n_overlapping_targets,any_inside_half,landed,n_landed_targets,land_qstart,land_qend,land_target_acc,land_tstart,land_tend,land_t_feat_start,land_t_feat_end,land_rank_score,land_iou,land_inside,land_cover,rank_by,chosen_arm,own_arm,n_choose_regions,tool_label,query_half,term_half,term_name,length,mean_plddt_region,disorder_fraction_region,has_model,protein_length,gene,kd_landed,placement_p,case_rank,n_drawn,random_query_p,passes,km_iou,km_arm,category,confident,n_hits
foldseek,foldseek,disprot,any_term,Q9NQI0,GO:0140693,0,236,0,232,O43070,327,612,329,553,-8.0,0.9830508474576272,1.0,0.9830508474576272,221,102,true,true,55,0,232,O43070,327,612,476,526,-8.0,0.9830508474576272,1.0,0.9830508474576272,score,,,,Foldseek,report,choose,molecular condensate scaffold activity,236,35.59546610169492,1.0,true,724,DDX4,false,0.10344827586206896,430,102,0.8252427184466019,false,0.902542372881356,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,209
foldseek,foldseek,disprot,any_term,P55957,GO:0005515,75,106,66,142,P0ACN7,0,58,0,66,5.0,0.40789473684210525,0.40789473684210525,1.0,117,75,false,false,0,,,,,,,,,,,,score,,,,Foldseek,report,report,protein binding,31,69.10290322580646,0.0,true,195,BID,false,,,,,false,0.45714285714285713,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,spills,pLDDT < 70,256
foldseek,foldseek,disprot,any_term,P51608,GO:0060090,164,210,154,219,P02313,3,76,15,41,6.0,0.7076923076923077,0.7076923076923077,1.0,228,100,true,false,0,,,,,,,,,,,,score,,,,Foldseek,report,choose,molecular adaptor activity,46,54.04782608695652,1.0,true,486,MECP2,false,,,,,false,0.8235294117647058,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,"inside, lower IoU",pLDDT < 70,188
foldseek,foldseek,disprot,any_term,Q13148,GO:0008289,262,414,263,414,P27577,133,277,243,301,0.0,0.993421052631579,1.0,0.993421052631579,159,84,true,true,32,263,414,P27577,133,277,243,301,0.0,0.993421052631579,1.0,0.993421052631579,score,,,,Foldseek,report,report,lipid binding,152,43.31473684210526,1.0,true,414,TARDBP,false,0.12121212121212122,302,108,0.48623853211009177,false,0.3684210526315789,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,196
foldseek,foldseek,disprot,any_term,O60927,GO:0019902,13,126,0,126,P42758,34,175,0,193,6.0,0.8968253968253969,0.8968253968253969,1.0,56,32,true,true,24,0,126,P42758,34,175,34,55,6.0,0.8968253968253969,0.8968253968253969,1.0,score,,,,Foldseek,report,choose,phosphatase binding,113,66.55,1.0,true,126,PPP1R11,false,1.0,3,26,0.037037037037037035,false,0.7542372881355932,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,147
foldseek,foldseek,disprot,any_term,P38398,GO:0005515,174,303,103,312,P42758,11,190,0,193,-7.0,0.6172248803827751,0.6172248803827751,1.0,122,49,true,false,0,,,,,,,,,,,,score,,,,Foldseek,report,report,protein binding,129,31.206356589147287,1.0,true,1863,BRCA1,false,,,,,false,0.5038759689922481,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,77
foldseek,foldseek,disprot,any_term,P13569,IDPO:0000045,707,831,702,825,P30185,28,147,0,186,8.0,0.9147286821705426,0.959349593495935,0.9516129032258065,269,133,true,true,13,702,825,P30185,28,147,0,186,8.0,0.9147286821705426,0.959349593495935,0.9516129032258065,score,,,,Foldseek,report,report,phosphorylation display site,124,31.011532258064516,1.0,true,1480,CFTR,false,0.036818851251840944,76,35,0.027777777777777776,true,0.3225806451612903,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,257
foldseek,foldseek,disprot,any_term,P28300,GO:0005515,21,168,19,169,O43070,328,478,329,553,3.0,0.98,0.98,1.0,156,84,true,true,57,19,169,O43070,328,478,329,553,3.0,0.98,0.98,1.0,score,,,,Foldseek,report,report,protein binding,147,43.519387755102045,1.0,true,417,LOX,false,0.1828358208955224,106,108,0.23853211009174313,false,0.3741496598639456,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,240
foldseek,foldseek,disprot,any_term,P17096,GO:0003677,8,75,8,87,Q7YUB9,0,81,0,86,3.0,0.8481012658227848,0.8481012658227848,1.0,78,39,true,true,23,8,87,Q7YUB9,0,81,0,86,3.0,0.8481012658227848,0.8481012658227848,1.0,score,,,,Foldseek,report,report,DNA binding,67,66.80388059701492,1.0,true,107,HMGA1,false,0.41379310344827586,26,24,0.16,false,0.4189189189189189,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,160
foldseek,foldseek,disprot,any_term,P38936,GO:0140311,138,160,58,159,Q91ZE9,0,97,0,185,-15.0,0.20588235294117646,0.2079207920792079,0.9545454545454546,47,26,false,false,0,,,,,,,,,,,,score,,,,Foldseek,report,report,protein sequestering activity,22,66.16863636363637,1.0,true,164,CDKN1A,false,,,,,false,0.6153846153846154,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,spills,pLDDT < 70,77
foldseek,foldseek,disprot,any_term,P38398,GO:0002039,218,498,221,523,P23441,24,371,0,156,1.0,0.9081967213114754,0.9172185430463576,0.9892857142857143,187,90,true,true,16,221,523,P23441,24,371,0,156,1.0,0.9081967213114754,0.9172185430463576,0.9892857142857143,score,,,,Foldseek,report,report,p53 binding,280,31.21764285714286,1.0,true,1863,BRCA1,false,0.06338028169014084,266,22,0.34782608695652173,false,0.44285714285714284,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,169
foldseek,foldseek,disprot,any_term,P38936,GO:0005515,0,164,0,164,Q9I832,29,215,89,120,9.0,1.0,1.0,1.0,93,50,true,true,41,0,164,Q9I832,29,215,89,120,9.0,1.0,1.0,1.0,score,,,,Foldseek,report,report,protein binding,164,69.00341463414634,0.7195121951219512,true,164,CDKN1A,false,1.0,8,33,0.029411764705882353,false,0.4695121951219512,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,149
foldseek,foldseek,disprot,any_term,P17096,GO:0140677,0,107,0,107,P30185,45,149,0,186,2.0,1.0,1.0,1.0,78,39,true,true,33,0,107,P30185,45,149,0,186,2.0,1.0,1.0,1.0,score,,,,Foldseek,report,choose,molecular function activator activity,107,65.0285046728972,1.0,true,107,HMGA1,false,1.0,40,24,0.08,false,0.9906542056074766,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,162
foldseek,foldseek,disprot,any_term,Q13625,GO:0005515,692,918,660,833,O82132,140,334,256,270,1.0,0.5465116279069767,0.815028901734104,0.6238938053097345,176,80,true,true,7,660,833,O82132,140,334,254,272,1.0,0.5465116279069767,0.815028901734104,0.6238938053097345,score,,,,Foldseek,report,report,protein binding,226,41.467566371681414,1.0,true,1128,TP53BP2,false,0.12761506276150628,206,52,0.2830188679245283,false,0.3141592920353982,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,149
foldseek,foldseek,disprot,any_term,Q92886,GO:0003677,89,150,81,153,O94742,3,89,0,70,-1.0,0.8472222222222222,0.8472222222222222,1.0,155,75,true,true,7,81,153,O94742,3,89,0,89,-1.0,0.8472222222222222,0.8472222222222222,1.0,score,,,,Foldseek,report,report,DNA binding,61,95.2016393442623,0.0,true,237,NEUROG1,false,0.10843373493975904,716,56,0.2631578947368421,false,0.49230769230769234,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT >= 70,175
foldseek,foldseek,disprot,any_term,P46527,GO:0051179,0,198,0,198,P32499,205,381,184,527,4.0,1.0,1.0,1.0,129,69,true,true,52,0,198,P32499,205,381,184,527,4.0,1.0,1.0,1.0,score,,,,Foldseek,report,report,localization,198,69.23424242424242,0.7171717171717171,true,198,CDKN1B,false,1.0,53,51,0.1346153846153846,false,0.3686868686868687,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,184
foldseek,foldseek,disprot,any_term,P04908,IDPO:0000039,0,27,0,90,Q47184,0,85,0,30,11.0,0.3,0.3,1.0,37,19,false,false,0,,,,,,,,,,,,score,,,,Foldseek,report,report,acetylation display site,27,79.87444444444445,0.8148148148148148,true,130,H2AC4,false,,,,,false,0.75,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,spills,pLDDT >= 70,58
foldseek,foldseek,disprot,any_term,P27797,GO:0005049,17,417,0,302,Q04207,0,405,294,304,11.0,0.6834532374100719,0.9437086092715232,0.7125,72,47,true,true,21,0,302,Q04207,0,405,294,304,11.0,0.6834532374100719,0.9437086092715232,0.7125,score,,,,Foldseek,report,choose,nuclear export signal receptor activity,400,90.649575,0.3325,true,417,CALR,false,1.0,18,108,0.09174311926605505,false,0.4075,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT >= 70,376
foldseek,foldseek,disprot,any_term,P04156,IDPO:0000032,22,124,19,122,P08592,601,699,671,687,-20.0,0.9523809523809523,0.970873786407767,0.9803921568627451,99,58,true,true,15,19,122,P08592,601,699,671,687,-20.0,0.9523809523809523,0.970873786407767,0.9803921568627451,score,,,,Foldseek,report,report,flexible N-terminal tail,102,40.65196078431372,1.0,true,253,PRNP,false,0.26490066225165565,302,54,0.7818181818181819,false,0.6851851851851852,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,182
foldseek,foldseek,disprot,any_term,Q13316,GO:0005509,16,217,1,202,Q548Y4,300,534,425,490,7.0,0.8611111111111112,0.9253731343283582,0.9253731343283582,95,53,true,true,10,1,202,Q548Y4,300,534,425,490,7.0,0.8611111111111112,0.9253731343283582,0.9253731343283582,score,,,,Foldseek,report,choose,calcium ion binding,201,47.5302487562189,1.0,true,513,DMP1,false,0.18210862619808307,31,105,0.08490566037735849,false,0.8507462686567164,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,154
foldseek,foldseek,disprot,any_term,P38936,GO:0140678,8,84,0,78,Q9M4V2,15,84,0,80,-5.0,0.8333333333333334,0.8974358974358975,0.9210526315789473,93,50,true,true,10,0,78,Q9M4V2,15,84,0,80,-5.0,0.8333333333333334,0.8974358974358975,0.9210526315789473,score,,,,Foldseek,report,choose,molecular function inhibitor activity,76,87.25513157894737,0.39473684210526316,true,164,CDKN1A,false,0.25287356321839083,126,33,0.17647058823529413,false,0.7790697674418605,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT >= 70,145
foldseek,foldseek,disprot,any_term,P20963,GO:0051259,48,164,48,164,Q05344,413,541,518,554,2.0,1.0,1.0,1.0,166,88,true,true,43,48,164,Q05344,413,541,518,554,2.0,1.0,1.0,1.0,score,,,,Foldseek,report,choose,protein complex oligomerization,116,57.5178448275862,0.8017241379310345,true,164,CD247,false,0.4897959183673469,77,32,0.2727272727272727,false,0.5431034482758621,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,209
foldseek,foldseek,disprot,any_term,P55036,GO:0060090,304,377,302,367,A6Q0K5,9,76,50,60,-2.0,0.84,0.9692307692307692,0.863013698630137,197,112,true,true,8,302,367,A6Q0K5,9,76,50,60,-2.0,0.84,0.9692307692307692,0.863013698630137,score,,,,Foldseek,report,choose,molecular adaptor activity,73,55.51465753424658,1.0,true,377,PSMD4,false,0.07028753993610223,374,86,0.26436781609195403,false,0.5205479452054794,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,246
foldseek,foldseek,disprot,any_term,P06454,GO:0042393,0,111,15,111,P02547,452,549,443,549,0.0,0.8648648648648649,1.0,0.8648648648648649,24,16,true,true,6,15,111,P02547,452,549,443,549,0.0,0.8648648648648649,1.0,0.8648648648648649,score,,,,Foldseek,report,report,histone binding,111,58.376396396396395,1.0,true,111,PTMA,false,1.0,72,24,0.24,false,0.9459459459459459,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,"inside, lower IoU",pLDDT < 70,177
foldseek,foldseek,disprot,any_term,P38398,GO:0005515,432,511,425,549,Q38825,2,123,81,94,-1.0,0.6370967741935484,0.6370967741935484,1.0,121,50,true,false,0,,,,,,,,,,,,score,,,,Foldseek,report,report,protein binding,79,30.053670886075945,1.0,true,1863,BRCA1,false,,,,,false,0.7439024390243902,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,"inside, lower IoU",pLDDT < 70,76
foldseek,foldseek,disprot,any_term,Q49AN0,GO:0005515,489,593,488,593,Q04207,288,409,294,304,13.0,0.9904761904761905,0.9904761904761905,1.0,131,87,true,true,33,488,593,Q04207,288,409,294,304,13.0,0.9904761904761905,0.9904761904761905,1.0,score,,,,Foldseek,report,report,protein binding,104,45.70701923076923,0.6923076923076923,true,593,CRY2,false,0.04294478527607362,51,101,0.22549019607843138,false,0.34615384615384615,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,244
foldseek,foldseek,disprot,any_term,P10451,GO:0005515,0,314,10,314,Q27974,398,745,546,813,0.0,0.9681528662420382,1.0,0.9681528662420382,95,48,true,true,30,10,314,Q27974,398,745,546,813,0.0,0.9681528662420382,1.0,0.9681528662420382,score,,,,Foldseek,report,report,protein binding,314,53.406305732484086,1.0,true,314,SPP1,false,1.0,68,56,0.15789473684210525,false,0.5987261146496815,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,120
foldseek,foldseek,disprot,any_term,P17096,GO:0003677,0,107,0,107,P30185,45,149,0,186,2.0,1.0,1.0,1.0,78,39,true,true,33,0,107,P30185,45,149,0,186,2.0,1.0,1.0,1.0,score,,,,Foldseek,report,report,DNA binding,107,65.0285046728972,1.0,true,107,HMGA1,false,1.0,40,24,0.08,false,0.9906542056074766,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,162
foldseek,foldseek,disprot,any_term,P46527,GO:0005515,0,198,0,198,P32499,205,381,184,527,4.0,1.0,1.0,1.0,129,69,true,true,52,0,198,P32499,205,381,184,527,4.0,1.0,1.0,1.0,score,,,,Foldseek,report,report,protein binding,198,69.23424242424242,0.7171717171717171,true,198,CDKN1B,false,1.0,53,51,0.1346153846153846,false,0.3686868686868687,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,184
foldseek,foldseek,disprot,any_term,Q8TEQ6,GO:0003723,1296,1412,1281,1447,Q08605,356,565,367,444,4.0,0.6987951807228916,0.6987951807228916,1.0,103,59,true,true,2,1292,1345,M1GUG5,19,73,0,86,3.0,0.4083333333333333,0.9245283018867925,0.4224137931034483,score,,,,Foldseek,report,choose,RNA binding,116,49.02310344827586,0.7413793103448276,true,1508,GEMIN5,false,0.057692307692307696,238,35,0.3333333333333333,false,0.3103448275862069,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,106
foldseek,foldseek,disprot,any_term,P28300,GO:0036094,21,168,19,169,O43070,328,478,329,553,3.0,0.98,0.98,1.0,156,84,true,true,57,19,169,O43070,328,478,329,553,3.0,0.98,0.98,1.0,score,,,,Foldseek,report,choose,small molecule binding,147,43.519387755102045,1.0,true,417,LOX,false,0.1828358208955224,106,108,0.23853211009174313,false,0.3741496598639456,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,240
foldseek,foldseek,disprot,any_term,P52926,GO:0003676,0,109,5,100,P34233,411,490,423,429,6.0,0.8715596330275229,1.0,0.8715596330275229,52,30,true,true,21,5,100,P34233,411,490,423,429,6.0,0.8715596330275229,1.0,0.8715596330275229,score,,,,Foldseek,report,report,nucleic acid binding,109,64.87660550458716,1.0,true,109,HMGA2,false,1.0,2,25,0.038461538461538464,false,0.6880733944954128,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,212
foldseek,foldseek,disprot,any_term,P46527,GO:0140678,21,97,23,108,Q86FP8,20,80,19,80,3.0,0.8505747126436781,0.8705882352941177,0.9736842105263158,123,66,true,true,8,23,108,Q86FP8,20,80,19,80,3.0,0.8505747126436781,0.8705882352941177,0.9736842105263158,score,,,,Foldseek,report,choose,molecular function inhibitor activity,76,92.59855263157894,0.2631578947368421,true,198,CDKN1B,false,0.22807017543859648,74,51,0.07692307692307693,false,0.6931818181818182,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT >= 70,166
foldseek,foldseek,disprot,any_term,Q8IW19,GO:0044183,449,511,447,509,P09372,1,59,0,32,-11.0,0.9375,0.967741935483871,0.967741935483871,78,30,true,true,2,447,509,P09372,1,59,0,32,-11.0,0.9375,0.967741935483871,0.967741935483871,score,,,,Foldseek,report,report,protein folding chaperone,62,65.8941935483871,0.9193548387096774,true,511,APLF,false,0.028888888888888888,355,106,0.4953271028037383,false,0.5806451612903226,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,44
foldseek,foldseek,disprot,any_term,P06454,GO:0005515,0,111,15,111,P02547,452,549,443,549,0.0,0.8648648648648649,1.0,0.8648648648648649,24,16,true,true,6,15,111,P02547,452,549,443,549,0.0,0.8648648648648649,1.0,0.8648648648648649,score,,,,Foldseek,report,report,protein binding,111,58.376396396396395,1.0,true,111,PTMA,false,1.0,72,24,0.24,false,0.9459459459459459,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,"inside, lower IoU",pLDDT < 70,177
foldseek,foldseek,disprot,any_term,P45985,GO:0005515,11,86,0,93,O43070,388,502,329,553,12.0,0.8064516129032258,0.8064516129032258,1.0,180,108,true,true,13,0,93,O43070,388,502,476,526,12.0,0.8064516129032258,0.8064516129032258,1.0,score,,,,Foldseek,report,report,protein binding,75,35.12146666666667,0.6933333333333334,true,399,MAP2K4,false,0.03908794788273615,33,98,0.09090909090909091,false,0.8933333333333333,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,"inside, lower IoU",pLDDT < 70,267
foldseek,foldseek,disprot,any_term,P60484,GO:0098772,352,403,350,403,P9WI73,0,51,20,64,-3.0,0.9622641509433962,0.9622641509433962,1.0,128,78,true,true,33,350,403,P9WI73,0,51,20,64,-3.0,0.9622641509433962,0.9622641509433962,1.0,score,,,,Foldseek,report,report,molecular function regulator,51,35.779607843137256,1.0,true,403,PTEN,false,0.02564102564102564,458,104,0.8380952380952381,false,0.8823529411764706,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,225
foldseek,foldseek,disprot,any_term,P62328,GO:0005515,0,44,0,44,P62326,0,44,21,44,189.0,1.0,1.0,1.0,27,9,true,true,9,0,44,P62326,0,44,0,44,189.0,1.0,1.0,1.0,score,,,,Foldseek,report,report,protein binding,44,80.78545454545454,1.0,true,44,TMSB4X,false,1.0,1,0,1.0,false,1.0,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT >= 70,51
foldseek,foldseek,disprot,any_term,Q09161,GO:0060090,0,26,0,30,P15340,0,31,0,62,3.0,0.8666666666666667,0.8666666666666667,1.0,46,25,true,true,2,0,30,P15340,0,31,0,62,3.0,0.8666666666666667,0.8666666666666667,1.0,score,,,,Foldseek,report,choose,molecular adaptor activity,26,48.63192307692308,1.0,true,790,NCBP1,false,0.003942181340341655,206,99,0.09,false,0.8620689655172413,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,82
foldseek,foldseek,disprot,any_term,Q9Y6G9,GO:0060090,387,523,386,523,A0A8I6XZQ2,174,299,171,355,-4.0,0.9927007299270073,0.9927007299270073,1.0,224,113,true,true,39,386,523,A0A8I6XZQ2,174,299,171,250,-4.0,0.9927007299270073,0.9927007299270073,1.0,score,,,,Foldseek,report,choose,molecular adaptor activity,136,44.02867647058823,1.0,true,523,DYNC1LI1,false,0.06976744186046512,408,107,0.7314814814814815,false,0.4264705882352941,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,228
foldseek,foldseek,disprot,any_term,P17096,GO:0003677,49,91,44,107,P42763,1,87,73,85,1.0,0.6666666666666666,0.6666666666666666,1.0,66,32,true,false,0,,,,,,,,,,,,score,,,,Foldseek,report,report,DNA binding,42,68.88285714285715,1.0,true,107,HMGA1,false,,,,,false,0.5714285714285714,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,139
foldseek,foldseek,disprot,any_term,P04637,GO:0140677,366,386,357,390,Q9C1S9,66,99,43,96,1.0,0.6060606060606061,0.6060606060606061,1.0,145,77,true,false,0,,,,,,,,,,,,score,,,,Foldseek,report,choose,molecular function activator activity,20,42.475,1.0,true,393,TP53,false,,,,,false,0.8695652173913043,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,"inside, lower IoU",pLDDT < 70,153
foldseek,foldseek,disprot,any_term,P06454,GO:0005509,14,110,15,111,P02547,452,549,443,549,0.0,0.979381443298969,0.9895833333333334,0.9895833333333334,23,15,true,true,3,15,111,P02547,452,549,443,549,0.0,0.979381443298969,0.9895833333333334,0.9895833333333334,score,,,,Foldseek,report,choose,calcium ion binding,96,58.15270833333333,1.0,true,111,PTMA,false,1.0,72,24,0.24,false,0.9142857142857143,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,169
foldseek,foldseek,disprot,any_term,Q9BTL3,GO:0140677,1,45,2,41,O94742,5,42,0,70,0.0,0.8863636363636364,1.0,0.8863636363636364,69,30,true,true,6,2,41,O94742,5,42,0,70,0.0,0.8863636363636364,1.0,0.8863636363636364,score,,,,Foldseek,report,choose,molecular function activator activity,44,89.2425,0.9090909090909091,true,118,RAMAC,false,0.175,513,24,0.4,false,0.7555555555555555,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT >= 70,123
foldseek,foldseek,disprot,any_term,Q9BTL3,GO:0005515,1,45,2,41,O94742,5,42,0,70,0.0,0.8863636363636364,1.0,0.8863636363636364,69,30,true,true,6,2,41,O94742,5,42,0,70,0.0,0.8863636363636364,1.0,0.8863636363636364,score,,,,Foldseek,report,report,protein binding,44,89.2425,0.9090909090909091,true,118,RAMAC,false,0.175,513,24,0.4,false,0.7555555555555555,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT >= 70,123
foldseek,foldseek,disprot,any_term,P09429,GO:0005515,187,214,0,215,P63158,0,215,165,184,716.0,0.12558139534883722,0.12558139534883722,1.0,32,20,false,false,0,,,,,,,,,,,,score,,,,Foldseek,report,report,protein binding,27,41.894814814814815,1.0,true,215,HMGB1,false,,,,,false,0.9642857142857143,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,spills,pLDDT < 70,39
foldseek,foldseek,disprot,any_term,P38936,GO:0001933,0,164,0,164,Q9I832,29,215,89,120,9.0,1.0,1.0,1.0,93,50,true,true,41,0,164,Q9I832,29,215,89,120,9.0,1.0,1.0,1.0,score,,,,Foldseek,report,choose,negative regulation of protein phosphorylation,164,69.00341463414634,0.7195121951219512,true,164,CDKN1A,false,1.0,8,33,0.029411764705882353,false,0.4695121951219512,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,149
foldseek,foldseek,disprot,any_term,P28300,GO:0060090,21,168,19,169,O43070,328,478,329,553,3.0,0.98,0.98,1.0,156,84,true,true,57,19,169,O43070,328,478,329,553,3.0,0.98,0.98,1.0,score,,,,Foldseek,report,choose,molecular adaptor activity,147,43.519387755102045,1.0,true,417,LOX,false,0.1828358208955224,106,108,0.23853211009174313,false,0.3741496598639456,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT < 70,240
foldseek,foldseek,disprot,any_term,Q9UBB5,GO:0005515,237,356,245,384,Q05753,0,142,36,231,3.0,0.7551020408163265,0.7985611510791367,0.9327731092436975,183,96,true,true,19,242,331,P04177,0,106,32,50,1.0,0.7478991596638656,1.0,0.7478991596638656,score,,,,Foldseek,report,report,protein binding,119,77.72722689075631,0.8823529411764706,true,411,MBD2,false,0.20123839009287925,223,108,0.7064220183486238,false,0.3387096774193548,kmerseek.hp_pbotc_1st_ed2_k19_lcFalse,equal or higher IoU,pLDDT >= 70,187
