NAME,SCOP,HP_SFAM,HP_SFAMCNT,FoldSeek_SFAM,FoldSeek_SFAMCNT,TEA_SFAM,TEA_SFAMCNT,HP_vs_FoldSeek,HP_vs_TEA
d3ctua1,d.37.1.0,0.0,3,0.0,0,0.0,0,0.0,0.0
d2ixka_,b.82.1.1,0.0,2,0.709677,65,0.967742,65,-0.709677,-0.967742
d1l5ja2,c.8.2.1,0.0,0,0.333333,6,0.0,6,-0.333333,0.0
d2pyba_,a.25.1.1,0.0,2,0.484848,55,0.69697,55,-0.484848,-0.69697
d2ffja1,e.50.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1jw9b_,c.111.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1ouva1,a.118.18.1,1.0,3,0.0,0,0.0,0,1.0,1.0
d1jdpa_,c.93.1.1,0.0,7,0.0,0,0.0,0,0.0,0.0
d4ahca1,c.55.3.0,0.0,0,0.3,61,0.26,61,-0.3,-0.26
d3nepx1,c.2.1.0,0.0,7,0.0,0,0.0,0,0.0,0.0
d1ozha2,c.36.1.5,0.0,2,0.0,0,0.0,0,0.0,0.0
d4h0pa2,c.55.1.0,0.3333333333333333,4,0.258621,102,0.224138,102,0.07471233333333333,0.10919533333333331
d5mu9a1,b.42.2.1,0.0,0,0.875,19,0.875,19,-0.875,-0.875
d2grea2,c.56.5.4,0.0,0,0.6,36,0.35,37,-0.6,-0.35
d4v2ia_,c.69.1.0,0.16666666666666666,13,0.0,0,0.0,0,0.16666666666666666,0.16666666666666666
d1ewfa2,d.83.1.1,0.0,2,0.5,3,0.5,3,-0.5,-0.5
d1i60a_,c.1.15.4,0.0,0,0.909091,13,0.909091,13,-0.909091,-0.909091
d1htwa_,c.37.1.18,0.0,7,0.0,0,0.0,0,0.0,0.0
d2i0za2,e.74.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d2ra6a_,b.60.1.0,0.0,4,0.0,0,0.0,0,0.0,0.0
d3fv6a_,d.37.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d1luaa1,c.2.1.7,0.0,12,0.0,0,0.0,0,0.0,0.0
d2abqa1,c.72.1.1,0.0,5,0.976744,51,0.976744,51,-0.976744,-0.976744
d4gria2,a.97.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d2afwa_,c.56.5.8,0.0,2,0.0,0,0.0,0,0.0,0.0
d4al4c1,c.2.1.0,0.0,11,0.0,0,0.0,0,0.0,0.0
d3n3ma1,c.1.2.3,0.0,0,0.617647,39,0.941176,39,-0.617647,-0.941176
d3r9ba_,a.104.1.0,0.35294117647058826,18,0.0,0,0.0,0,0.35294117647058826,0.35294117647058826
d1bxda_,d.122.1.3,0.0,0,0.0,0,0.0,0,0.0,0.0
d3zqka_,c.62.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d1k24a_,f.4.4.2,0.0,0,0.0,0,0.0,0,0.0,0.0
d1xrsa_,c.1.19.4,0.0,0,0.0,0,0.0,0,0.0,0.0
d3piwa_,a.26.1.0,0.0,2,0.0,0,0.0,0,0.0,0.0
d5x4ra_,b.29.1.26,0.0,3,0.0,0,0.0,0,0.0,0.0
d3ghxa_,d.63.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d4w4kb_,a.25.4.2,0.0,0,0.0,0,0.0,0,0.0,0.0
d1i12a_,d.108.1.1,0.0,5,0.0,0,0.0,0,0.0,0.0
d6h2ua1,c.66.1.0,0.0,11,0.0,0,0.0,0,0.0,0.0
d1koea_,d.169.1.5,0.0,2,0.0,0,0.0,0,0.0,0.0
d4n8ga1,c.94.1.0,0.0,18,0.0,0,0.0,0,0.0,0.0
d1nu9c1,a.8.6.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d4krea1,b.34.14.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d1l3la2,d.110.5.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d2wnpf_,d.171.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d1dl2a_,a.102.2.1,0.0,7,0.0,0,0.0,0,0.0,0.0
d2aa4a2,c.55.1.10,0.0,0,0.306818,102,0.295455,102,-0.306818,-0.295455
d2a35a1,c.2.1.2,0.0,13,0.0,0,0.0,0,0.0,0.0
d6zzoa_,c.2.1.0,0.0,26,0.0,0,0.0,0,0.0,0.0
d4u36a_,b.29.1.0,0.0,5,0.0,0,0.0,0,0.0,0.0
d1jp4a_,e.7.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d1orra1,c.2.1.2,0.0,22,0.0,0,0.0,0,0.0,0.0
d1jswa_,a.127.1.1,0.0,4,0.0,0,0.0,0,0.0,0.0
d1tyza_,c.79.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d5u3aa1,c.1.8.1,0.0,15,0.333333,135,0.796296,135,-0.333333,-0.796296
d1h2ba2,c.2.1.1,0.1111111111111111,19,0.0,0,0.0,0,0.1111111111111111,0.1111111111111111
d1y44a1,d.157.1.7,0.0,6,0.0,0,0.0,0,0.0,0.0
d2wfha_,c.10.2.0,0.0,5,0.823529,32,0.823529,32,-0.823529,-0.823529
d2o8ra3,d.136.1.4,0.0,2,0.0,0,0.0,0,0.0,0.0
d1pp9b1,d.185.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d2qkga3,b.18.1.0,0.0,2,0.0,0,0.0,0,0.0,0.0
d2dula1,c.66.1.58,0.0,6,0.0,0,0.0,0,0.0,0.0
d4jota1,c.14.1.0,0.0,11,0.0,0,0.0,0,0.0,0.0
d2iw1a_,c.87.1.8,0.0,6,0.0,0,0.0,0,0.0,0.0
d3iuya1,c.37.1.0,0.0,10,0.0,0,0.0,0,0.0,0.0
d4c2va_,d.144.1.0,0.125,17,0.0,0,0.0,0,0.125,0.125
d2bb3a1,c.90.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d7ahla_,f.6.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d6kp5a_,c.61.1.1,1.0,2,0.0,0,0.0,0,1.0,1.0
d3gv7b1,e.8.1.7,0.0,2,0.0,0,0.0,0,0.0,0.0
d3tefa_,c.92.2.0,0.0,3,0.692308,38,0.923077,38,-0.692308,-0.923077
d4h8ea_,c.101.1.1,0.0,4,0.0,0,0.0,0,0.0,0.0
d5hn3a_,c.77.1.0,0.0,6,0.0,0,0.0,0,0.0,0.0
d1gtta1,d.177.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d4i9da_,c.94.1.1,0.0,19,0.0,0,0.0,0,0.0,0.0
d1q88a_,e.47.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d2q4aa_,b.82.2.8,0.0,3,0.317073,42,0.243902,42,-0.317073,-0.243902
d2ikka1,d.190.1.2,0.0,0,0.0,0,0.0,0,0.0,0.0
d1uxta_,c.82.1.1,0.0,17,0.0,0,0.0,0,0.0,0.0
d4uhoa_,c.67.1.0,0.0,22,0.980769,143,0.980769,143,-0.980769,-0.980769
d6ft2a_,c.94.1.1,0.0,11,0.0,0,0.0,0,0.0,0.0
d4f3pa1,c.94.1.0,0.0,15,0.0,0,0.0,0,0.0,0.0
d1yrra2,c.1.9.10,0.0,3,0.586207,60,0.896552,60,-0.586207,-0.896552
d4zohb1,d.145.1.0,0.0,3,0.0,0,0.0,0,0.0,0.0
d2puza2,c.1.9.17,0.0,6,0.525424,60,0.881356,60,-0.525424,-0.881356
d6alwa_,c.119.1.0,0.0,7,0.0,0,0.0,0,0.0,0.0
d4cxpa1,a.124.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d2ovla2,c.1.11.0,0.0,5,0.923077,43,0.923077,43,-0.923077,-0.923077
d4efia2,c.95.1.0,0.0,3,0.0,0,0.0,0,0.0,0.0
d1xm3a_,c.1.31.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d2c4na1,c.108.1.14,0.0,6,0.0,0,0.0,0,0.0,0.0
d3c48a1,c.87.1.0,0.0,5,0.0,0,0.0,0,0.0,0.0
d4he8c_,f.72.1.2,0.3793103448275862,88,0.0,0,0.0,0,0.3793103448275862,0.3793103448275862
d1chma1,c.55.2.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d2yyba_,c.135.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d4d6ga1,c.37.1.0,0.0,24,0.0,0,0.0,0,0.0,0.0
d1qkia2,d.81.1.5,0.0,3,0.0,30,0.0,30,0.0,0.0
d2fsja2,c.55.1.12,0.0,2,0.227723,102,0.0594059,102,-0.227723,-0.0594059
d2wy3a_,d.19.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d1b6ga_,c.69.1.8,0.0,9,0.0,0,0.0,0,0.0,0.0
d5aooc_,b.121.4.0,0.0,2,0.833333,39,0.657143,44,-0.833333,-0.657143
d6lgta2,d.32.1.3,0.0,0,0.0,0,0.0,0,0.0,0.0
d4p5pa_,c.23.16.0,0.0,6,0.413793,42,0.310345,42,-0.413793,-0.310345
d2vg0a_,c.101.1.0,0.0,3,0.0,0,0.0,0,0.0,0.0
d2cxaa1,d.108.1.6,0.0,6,0.0,0,0.0,0,0.0,0.0
d4joqa1,c.93.1.0,0.0,9,0.0,0,0.0,0,0.0,0.0
d4e2qa_,b.82.1.0,0.0,6,0.770833,65,0.979167,65,-0.770833,-0.979167
d1llaa3,b.1.18.3,0.0,4,0.0549451,92,0.0,92,-0.0549451,0.0
d6hbsa_,c.67.1.0,0.0,20,0.980769,143,0.980769,143,-0.980769,-0.980769
d1in4a2,c.37.1.20,0.0,10,0.0,0,0.0,0,0.0,0.0
d2o20a_,c.93.1.1,0.0,13,0.0,0,0.0,0,0.0,0.0
d4b9pa_,b.2.2.0,0.5,3,0.272727,22,0.272727,22,0.227273,0.227273
d6fuca_,d.144.1.0,0.0,7,0.0,0,0.0,0,0.0,0.0
d2rk3a_,c.23.16.2,0.0,3,0.457143,42,0.342857,42,-0.457143,-0.342857
d1toaa_,c.92.2.2,0.0,5,0.828571,38,0.857143,38,-0.828571,-0.857143
d3ctla_,c.1.2.0,0.0,0,0.954545,39,0.954545,39,-0.954545,-0.954545
d1iq8a4,d.17.6.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d4hwsa1,d.104.1.1,0.0,3,0.0,0,0.0,0,0.0,0.0
d3w5ha2,c.25.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d3od5a_,c.17.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d6np3a_,c.140.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d1p6oa_,c.97.1.2,0.0,0,0.722222,24,0.444444,24,-0.722222,-0.444444
d4jqua1,d.20.1.1,0.5,5,0.0,0,0.0,0,0.5,0.5
d1oj7a1,e.22.1.2,0.0,4,0.0,0,0.0,0,0.0,0.0
d6wvzm1,b.69.12.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1fi2a_,b.82.1.2,0.0,3,0.934426,65,0.983607,65,-0.934426,-0.983607
d3hhpa2,d.162.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1fvia2,d.142.2.1,0.0,2,0.875,10,0.25,10,-0.875,-0.25
d5ihwa2,b.2.3.0,0.0,3,0.125,22,0.125,22,-0.125,-0.125
d5inba_,d.159.1.3,0.0,3,0.0,0,0.0,0,0.0,0.0
d1s2la_,c.23.14.1,0.0,0,0.333333,8,0.166667,8,-0.333333,-0.166667
d5ktna1,c.145.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1j6ua3,c.72.2.1,0.0,2,0.8,8,0.8,8,-0.8,-0.8
d2r7da2,b.40.4.16,0.0,6,0.0,130,0.0,130,0.0,0.0
d3qrya_,a.102.1.0,0.0,4,0.761905,28,0.952381,28,-0.761905,-0.952381
d4wy8a1,c.69.1.0,0.0,13,0.0,0,0.0,0,0.0,0.0
d1ekea_,c.55.3.1,0.0,2,0.178571,61,0.0,61,-0.178571,0.0
d1i6aa_,c.94.1.1,0.0,7,0.0,0,0.0,0,0.0,0.0
d5b89a1,c.67.1.0,0.1,21,0.980769,143,0.980769,143,-0.880769,-0.880769
d1yg9a1,b.50.1.0,0.0,2,0.0,0,0.0,0,0.0,0.0
d2xwtc_,c.10.2.0,0.0,4,0.823529,32,0.823529,32,-0.823529,-0.823529
d3og9a_,c.69.1.0,0.0,4,0.0,0,0.0,0,0.0,0.0
d3daoa1,c.108.1.0,0.0,4,0.0,0,0.0,0,0.0,0.0
d3ndva_,d.154.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d4iv1c_,b.121.4.1,0.0,2,0.709677,39,0.6875,44,-0.709677,-0.6875
d5nrha2,d.142.1.0,0.0,5,0.818182,29,0.772727,29,-0.818182,-0.772727
d2m38a_,b.55.1.0,0.0,2,0.849315,86,0.972603,86,-0.849315,-0.972603
d3gyba_,c.93.1.0,0.0,7,0.0,0,0.0,0,0.0,0.0
d1vq8a1,b.34.5.3,0.0,0,0.0714286,16,0.0714286,16,-0.0714286,-0.0714286
d1llda1,c.2.1.5,0.0,12,0.0,0,0.0,0,0.0,0.0
d2w2aa_,b.60.1.6,0.0,2,0.0,0,0.0,0,0.0,0.0
d4rm7a1,e.6.1.0,0.0,5,0.0,0,0.0,0,0.0,0.0
d5uida_,c.67.1.0,0.14285714285714285,15,0.980769,143,0.980769,143,-0.8379118571428572,-0.8379118571428572
d1wa3a_,c.1.10.1,0.0,8,0.711111,65,0.911111,65,-0.711111,-0.911111
d1orna1,a.96.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1jl1a_,c.55.3.1,0.0,0,0.214286,61,0.125,61,-0.214286,-0.125
d1ujka_,a.118.9.2,0.0,0,0.8,11,0.9,11,-0.8,-0.9
d3uoeb1,c.122.1.0,0.0,3,0.0,0,0.0,0,0.0,0.0
d3k4ua1,c.94.1.0,0.0,9,0.0,0,0.0,0,0.0,0.0
d2fe3a_,a.4.5.0,0.0,5,0.617978,252,0.589888,252,-0.617978,-0.589888
d1l8aa2,c.36.1.6,0.0,3,0.0,0,0.0,0,0.0,0.0
d4cr2p1,a.118.8.9,0.0,3,0.6,63,0.4,63,-0.6,-0.4
d4dv8a2,d.92.1.14,0.0,2,0.0243902,42,0.0,42,-0.0243902,0.0
d2fsya1,d.183.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1ri5a_,c.66.1.34,0.0,2,0.0,0,0.0,0,0.0,0.0
d1vi6a_,c.23.15.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d4hr3a1,e.6.1.0,0.0,2,0.0,0,0.0,0,0.0,0.0
d1ul1x1,a.60.7.1,0.0,0,0.5,5,0.5,5,-0.5,-0.5
d3i33a1,c.55.1.1,0.0,4,0.180851,102,0.0425532,102,-0.180851,-0.0425532
d1bg1a1,a.47.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1m5xa_,d.95.2.1,0.0,0,0.6,12,0.4,12,-0.6,-0.4
d1dqna_,c.61.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d2vfna_,b.80.1.6,0.6666666666666666,7,0.0,0,0.0,0,0.6666666666666666,0.6666666666666666
d2vy8a_,d.396.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d6l0qa_,c.79.1.1,0.0,4,0.0,0,0.0,0,0.0,0.0
d4x54a_,c.2.1.0,0.0,17,0.0,0,0.0,0,0.0,0.0
d1ox0a2,c.95.1.1,0.0,4,0.0,0,0.0,0,0.0,0.0
d4etna1,c.44.1.0,0.0,0,0.75,13,0.75,13,-0.75,-0.75
d1m9ha_,c.1.7.1,0.0,4,0.923077,19,0.923077,19,-0.923077,-0.923077
d1y63a_,c.37.1.1,0.1111111111111111,10,0.0,0,0.0,0,0.1111111111111111,0.1111111111111111
d1wb9a2,c.37.1.12,0.0,11,0.0,0,0.0,0,0.0,0.0
d1nr0a2,b.69.4.1,0.0,0,0.692308,28,0.692308,28,-0.692308,-0.692308
d5le5j_,d.153.1.4,0.0,5,0.347826,37,0.25,42,-0.347826,-0.25
d2hg4a2,c.95.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d5o5ta1,c.56.5.5,0.0,2,0.685714,36,0.527778,37,-0.685714,-0.527778
d1z6oa1,a.25.1.1,0.0,2,0.484848,55,0.727273,55,-0.484848,-0.727273
d1d4oa_,c.31.1.4,0.0,0,0.0,0,0.0,0,0.0,0.0
d1sh8a1,d.38.1.5,0.0,3,0.0,0,0.0,0,0.0,0.0
d6n7aa_,d.144.1.0,0.125,9,0.0,0,0.0,0,0.125,0.125
d1mc0a2,d.110.2.1,0.0,0,0.875,21,0.5,21,-0.875,-0.5
d3lnnb_,f.46.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d5w8qa2,c.95.1.0,0.3333333333333333,4,0.0,0,0.0,0,0.3333333333333333,0.3333333333333333
d1q2la4,d.185.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d1vq8y1,c.9.2.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d4n9sa2,d.96.1.4,0.0,0,0.857143,18,0.714286,18,-0.857143,-0.714286
d2irpa_,c.74.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d2kwba1,b.88.1.0,0.0,0,0.333333,7,0.166667,7,-0.333333,-0.166667
d1w91a2,c.1.8.3,0.0,7,0.476636,135,0.626168,135,-0.476636,-0.626168
d3llta_,d.144.1.0,0.0,11,0.0,0,0.0,0,0.0,0.0
d2v78a_,c.72.1.1,0.0,4,0.976744,51,0.976744,51,-0.976744,-0.976744
d1yo6a1,c.2.1.2,0.0,27,0.0,0,0.0,0,0.0,0.0
d1ka1a_,e.7.1.1,0.0,6,0.0,0,0.0,0,0.0,0.0
d3pu5a1,c.94.1.0,0.0,16,0.0,0,0.0,0,0.0,0.0
d2acoa1,b.60.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d3rssa1,c.104.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d2i3ba1,c.37.1.11,0.0,7,0.0,0,0.0,0,0.0,0.0
d4inwa_,a.39.2.1,0.0,0,0.888889,13,0.888889,13,-0.888889,-0.888889
d2wrya_,b.42.1.0,0.0,0,0.909091,16,0.909091,16,-0.909091,-0.909091
d1f7ca_,a.116.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d6ldla_,a.104.1.0,0.0625,17,0.0,0,0.0,0,0.0625,0.0625
d2oc3a_,c.45.1.0,0.0,10,0.0,0,0.0,0,0.0,0.0
d4adya3,b.3.8.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d6tfxa_,c.94.1.0,0.0,16,0.0,0,0.0,0,0.0,0.0
d2fiaa1,d.108.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1xoya1,b.18.1.26,0.0,0,0.0,0,0.0,0,0.0,0.0
d3u7qb_,c.92.2.3,0.0,6,0.0857143,38,0.0285714,38,-0.0857143,-0.0285714
d2ylna_,c.94.1.0,0.0,9,0.0,0,0.0,0,0.0,0.0
d2bkwa1,c.67.1.3,0.0,20,0.984615,143,0.992308,143,-0.984615,-0.992308
d1bifa1,c.37.1.7,0.0,7,0.0,0,0.0,0,0.0,0.0
d4m8ua1,c.1.8.1,0.15,21,0.5,135,0.861111,135,-0.35,-0.7111109999999999
d2oafa1,d.38.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d3efza1,a.118.7.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d4fgla_,c.23.5.3,0.0,4,0.861111,37,0.944444,37,-0.861111,-0.944444
d2g8la1,e.50.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d3dkpa1,c.37.1.0,0.125,17,0.0,0,0.0,0,0.125,0.125
d2hsza1,c.108.1.6,0.0,5,0.0,0,0.0,0,0.0,0.0
d2aeua1,c.67.1.8,0.0,7,0.0,0,0.0,0,0.0,0.0
d1f5ma_,d.110.2.1,0.0,0,0.6875,21,0.625,21,-0.6875,-0.625
d2q43a1,c.56.5.4,0.0,0,0.85,36,0.65,37,-0.85,-0.65
d3vypa2,b.160.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d4is2a_,c.2.1.0,0.030303030303030304,34,0.0,0,0.0,0,0.030303030303030304,0.030303030303030304
d1e5da1,c.23.5.1,0.0,0,0.935484,37,0.935484,37,-0.935484,-0.935484
d6xl3a_,f.13.1.0,0.4166666666666667,13,0.0,0,0.0,0,0.4166666666666667,0.4166666666666667
d2o8ra2,d.322.1.2,0.0,0,0.0,0,0.0,0,0.0,0.0
d3r5ta1,c.92.2.0,0.0,6,0.461538,38,0.923077,38,-0.461538,-0.923077
d1zrna_,c.108.1.1,0.0,5,0.0,0,0.0,0,0.0,0.0
d1iuga_,c.67.1.3,0.0,15,0.992308,143,0.992308,143,-0.992308,-0.992308
d1t7va2,d.19.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d2v0ha2,b.81.1.0,0.0,4,0.923077,24,0.923077,24,-0.923077,-0.923077
d6m4qa_,a.104.1.0,0.0,12,0.0,0,0.0,0,0.0,0.0
d7cohd_,f.23.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d7l9ua_,c.66.1.18,0.0,5,0.0,0,0.0,0,0.0,0.0
d4bcda1,b.69.7.1,0.0,2,0.666667,7,0.666667,7,-0.666667,-0.666667
d2je6a1,d.14.1.4,0.0,3,0.0,0,0.0,0,0.0,0.0
d4k8ga2,c.1.11.0,0.16666666666666666,7,0.923077,43,0.923077,43,-0.7564103333333334,-0.7564103333333334
d3l0ga2,c.1.17.0,0.0,0,0.5,10,0.75,10,-0.5,-0.75
d1v4aa1,a.24.16.4,0.0,0,0.0,0,0.0,0,0.0,0.0
d2gmha1,c.3.1.2,0.0,9,0.0,0,0.0,0,0.0,0.0
d2q4gw_,c.10.1.1,0.0,0,0.666667,5,0.666667,5,-0.666667,-0.666667
d6hh2a_,c.37.1.0,0.0,10,0.0,0,0.0,0,0.0,0.0
d2poza2,c.1.11.0,0.0,2,0.923077,43,0.923077,43,-0.923077,-0.923077
d4gena1,d.136.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d1nmoa_,c.135.1.1,0.0,4,0.0,0,0.0,0,0.0,0.0
d2w7qa_,b.125.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d1jcua_,d.115.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d3slga_,c.2.1.0,0.0,20,0.0,0,0.0,0,0.0,0.0
d3hzsa1,d.2.1.0,0.5,5,0.0,0,0.0,0,0.5,0.5
d5an7a1,c.1.2.4,0.0,2,0.933333,39,0.966667,39,-0.933333,-0.966667
d2pbza2,d.142.1.9,0.0,0,0.75,29,0.785714,29,-0.75,-0.785714
d1vj7a1,a.211.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d5d9aa1,c.52.1.34,0.0,0,0.0,48,0.0,48,0.0,0.0
d3eeoa_,c.66.1.26,0.0,2,0.0,0,0.0,0,0.0,0.0
d1k92a1,c.26.2.1,0.0,3,0.125,39,0.09375,39,-0.125,-0.09375
d3uora_,c.94.1.0,0.09523809523809523,22,0.0,0,0.0,0,0.09523809523809523,0.09523809523809523
d4rw0a1,c.23.10.0,0.0,2,0.785714,20,0.785714,20,-0.785714,-0.785714
d3keba_,c.47.1.0,0.0,2,0.326316,215,0.557895,215,-0.326316,-0.557895
d3vv1a_,b.29.1.0,0.0,3,0.0,0,0.0,0,0.0,0.0
d1w91a1,b.71.1.2,0.0,0,0.0,0,0.0,0,0.0,0.0
d1k32a3,b.69.9.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d3c9ua2,d.139.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d2q9qc_,a.278.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d2o5fa_,d.113.1.2,0.0,0,0.0,0,0.0,0,0.0,0.0
d2paja1,b.92.1.4,0.0,2,0.0,0,0.0,0,0.0,0.0
d3abza1,c.1.8.7,0.0,9,0.0300752,135,0.0827068,135,-0.0300752,-0.0827068
d3p86a_,d.144.1.0,0.0,21,0.0,0,0.0,0,0.0,0.0
d2jjfa_,c.67.1.0,0.0,22,0.961538,143,0.980769,143,-0.961538,-0.980769
d1xhba2,c.68.1.17,0.0,4,0.0,0,0.0,0,0.0,0.0
d3uama_,b.1.18.0,0.0,4,0.0625,92,0.0,92,-0.0625,0.0
d1s71a1,d.265.1.2,1.0,2,0.0,0,0.0,0,1.0,1.0
d1iv3a_,d.79.5.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d1wp9a2,c.37.1.19,0.0,17,0.0,0,0.0,0,0.0,0.0
d4m4da2,d.83.1.0,0.0,2,0.0,0,0.0,0,0.0,0.0
d2nwua1,d.77.1.2,0.0,0,0.0,0,0.0,0,0.0,0.0
d1jnda1,c.1.8.5,0.0,10,0.455285,135,0.650407,135,-0.455285,-0.650407
d1x9za_,d.292.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d6o5ea_,b.66.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d3tcra_,c.57.1.0,0.0,0,0.0,0,0.0,0,0.0,0.0
d6ypea_,b.29.1.0,0.0,4,0.0,0,0.0,0,0.0,0.0
d4xiwa_,b.74.1.0,0.0,2,0.0,0,0.0,0,0.0,0.0
d5u2wa_,c.2.1.0,0.0,32,0.0,0,0.0,0,0.0,0.0
d1n67a1,b.2.3.4,0.0,0,0.0952381,22,0.0952381,22,-0.0952381,-0.0952381
d2if6a1,d.3.1.21,0.0,3,0.0,0,0.0,0,0.0,0.0
d3jb9u3,b.69.4.1,0.0,4,0.692308,28,0.692308,28,-0.692308,-0.692308
d6w9ta_,c.14.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d2bw4a2,b.6.1.3,0.0,2,0.666667,51,0.621622,52,-0.666667,-0.621622
d6ijna1,c.1.9.0,0.0,4,0.3,60,0.875,60,-0.3,-0.875
d1otja_,b.82.2.5,0.4,6,0.4,42,0.275,42,0.0,0.125
d5tu0a_,c.94.1.0,0.0,18,0.0,0,0.0,0,0.0,0.0
d1cnt1_,a.26.1.1,0.0,3,0.0,0,0.0,0,0.0,0.0
d3mpka_,c.94.1.0,0.0,12,0.0,0,0.0,0,0.0,0.0
d2rh1a1,f.13.1.3,0.0,12,0.0,0,0.0,0,0.0,0.0
d1pkxa1,c.24.1.3,0.0,0,0.0,0,0.0,0,0.0,0.0
d2fdva_,a.104.1.0,0.0,11,0.0,0,0.0,0,0.0,0.0
d2w40a2,c.55.1.0,0.0,3,0.189655,102,0.12069,102,-0.189655,-0.12069
d1egaa1,c.37.1.8,0.14285714285714285,15,0.0,0,0.0,0,0.14285714285714285,0.14285714285714285
d3sqza2,c.95.1.0,0.0,4,0.0,0,0.0,0,0.0,0.0
d1qsaa2,d.2.1.6,0.0,0,0.0,0,0.0,0,0.0,0.0
d1s55a_,b.22.1.1,0.0,2,0.0,0,0.0,0,0.0,0.0
d3i6va_,c.94.1.0,0.0,8,0.0,0,0.0,0,0.0,0.0
d3rlff2,f.58.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d1txoa_,d.219.1.1,0.5,3,0.0,0,0.0,0,0.5,0.5
d2b67a1,d.90.1.1,0.0,5,0.0,0,0.0,0,0.0,0.0
d2vnud4,b.40.4.16,0.0,3,0.0,130,0.0,130,0.0,0.0
d1dova_,a.24.9.1,0.0,0,0.5,12,0.0,12,-0.5,0.0
d1y2ma_,a.127.1.2,0.0,2,0.0,0,0.0,0,0.0,0.0
d1zk5a_,b.2.3.5,0.0,0,0.0,0,0.0,0,0.0,0.0
d1bw0a_,c.67.1.1,0.0,11,0.992248,143,0.992248,143,-0.992248,-0.992248
d1pfva1,a.27.1.1,0.0,0,0.0,0,0.0,0,0.0,0.0
d3ngxa2,c.2.1.0,0.0,8,0.0,0,0.0,0,0.0,0.0
